Order ID,Product,Quantity,Price,Order Date,Region
1996,Product A,1,59,2023-07-02,Europe
1997,Product B,4,48,2023-06-17,Asia
1998,Product A,2,29,2023-12-04,Asia
1999,Product C,4,97,2023-06-27,North America
2000,Product A,4,96,2023-04-05,North America
2001,Product C,2,16,2023-02-02,Asia
2002,Product D,3,18,2023-04-21,South America
2003,Product B,4,10,2023-05-26,North America
2004,Product D,4,35,2023-08-19,Europe
2005,Product D,3,47,2023-09-29,South America
2006,Product C,2,47,2023-12-02,Europe
2007,Product D,1,70,2023-02-07,Asia
2008,Product C,3,53,2023-05-15,Europe
2009,Product A,1,95,2023-11-30,South America
2010,Product A,1,53,2023-08-23,Asia
2011,Product C,3,83,2023-11-15,South America
2012,Product A,4,71,2023-12-11,Europe
2013,Product B,1,15,2023-06-09,South America
2014,Product D,1,26,2023-02-07,Asia
2015,Product B,2,60,2023-05-30,Europe
2016,Product D,4,47,2023-11-04,Europe
2017,Product A,1,33,2023-01-29,North America
2018,Product B,2,60,2023-05-24,North America
2019,Product A,4,19,2023-03-17,South America
2020,Product D,3,81,2023-05-25,North America
2021,Product C,3,30,2023-08-17,North America
2022,Product C,2,79,2023-03-05,North America
2023,Product B,3,94,2023-12-13,North America
2024,Product A,1,66,2023-12-11,Asia
2025,Product A,4,48,2023-09-26,Asia
2026,Product B,1,97,2023-11-24,North America
2027,Product C,1,42,2023-07-03,South America
2028,Product D,3,68,2023-09-18,Asia
2029,Product B,1,27,2023-09-25,North America
2030,Product D,3,65,2023-06-18,Asia
2031,Product C,4,66,2023-09-16,Europe
2032,Product A,4,85,2023-08-15,Asia
2033,Product C,1,57,2023-02-02,Asia
2034,Product B,2,51,2023-08-02,South America
2035,Product A,3,36,2023-02-19,Asia
2036,Product B,3,83,2023-07-29,South America
2037,Product B,1,61,2023-01-29,Europe
2038,Product C,3,51,2023-02-08,North America
2039,Product B,3,41,2023-12-13,South America
2040,Product C,2,35,2023-04-10,Asia
2041,Product A,2,34,2023-06-22,Asia
2042,Product C,1,84,2023-01-17,South America
2043,Product A,2,32,2023-02-25,Europe
2044,Product C,1,66,2023-08-14,North America
2045,Product D,4,61,2023-02-15,Asia
2046,Product D,1,96,2023-03-08,Europe
2047,Product B,4,40,2023-07-16,North America
2048,Product C,1,73,2023-05-22,North America
2049,Product C,3,80,2023-11-19,Asia
2050,Product A,2,42,2023-01-23,South America
2051,Product B,4,94,2023-04-04,Asia
2052,Product C,1,11,2023-08-30,Asia
2053,Product B,2,27,2023-08-25,Asia
2054,Product D,1,56,2023-02-23,Europe
2055,Product C,2,42,2023-05-18,South America
2056,Product C,2,93,2023-11-29,Europe
2057,Product B,1,44,2023-09-29,Asia
2058,Product C,4,60,2023-02-10,South America
2059,Product B,4,27,2023-04-08,North America
2060,Product C,3,97,2023-07-02,South America
2061,Product A,2,81,2023-05-08,Asia
2062,Product B,3,39,2023-08-17,South America
2063,Product C,3,53,2023-11-13,North America
2064,Product D,1,62,2023-03-27,North America
2065,Product C,1,19,2023-09-13,South America
2066,Product D,1,96,2023-07-28,North America
2067,Product D,2,61,2023-08-03,Europe
2068,Product A,1,58,2023-04-10,South America
2069,Product B,1,20,2023-02-18,North America
2070,Product C,2,75,2023-07-20,North America
2071,Product A,2,67,2023-09-15,South America
2072,Product C,4,99,2023-06-27,Europe
2073,Product D,1,45,2023-09-02,South America
2074,Product B,1,42,2023-05-03,North America
2075,Product C,1,56,2023-12-08,South America
2076,Product C,4,22,2023-06-20,North America
2077,Product D,1,49,2023-11-29,Asia
2078,Product C,4,98,2023-05-16,South America
2079,Product C,3,77,2023-02-28,South America
2080,Product D,4,51,2023-07-12,North America
2081,Product A,3,28,2023-09-25,North America
2082,Product D,1,91,2023-09-17,North America
2083,Product A,3,28,2023-04-05,North America
2084,Product B,4,67,2023-05-05,South America
2085,Product A,2,32,2023-02-10,North America
2086,Product A,3,63,2023-09-11,South America
2087,Product B,3,89,2023-01-07,Europe
2088,Product A,1,74,2023-08-04,South America
2089,Product D,4,21,2023-03-10,North America
2090,Product A,3,33,2023-03-10,North America
2091,Product B,3,43,2023-03-22,Europe
2092,Product D,3,62,2023-01-30,South America
2093,Product B,3,17,2023-03-14,Europe
2094,Product B,2,27,2023-09-19,South America
2095,Product C,4,66,2023-03-30,North America
2096,Product C,1,14,2023-07-27,South America
2097,Product B,1,35,2023-08-01,North America
2098,Product B,2,39,2023-11-18,North America
2099,Product B,4,63,2023-09-23,Asia
2100,Product C,3,22,2023-10-20,Asia
2101,Product C,2,92,2023-07-26,South America
2102,Product A,4,38,2023-11-29,North America
2103,Product A,3,12,2023-03-18,Europe
2104,Product B,2,99,2023-10-15,North America
2105,Product D,4,67,2023-02-16,Europe
2106,Product D,1,85,2023-04-20,South America
2107,Product C,1,11,2023-07-19,South America
2108,Product C,4,84,2023-07-29,Europe
2109,Product C,1,37,2023-06-03,Europe
2110,Product B,4,91,2023-01-10,North America
2111,Product D,3,86,2023-12-19,South America
2112,Product A,4,95,2023-06-06,North America
2113,Product B,3,85,2023-09-18,Europe
2114,Product A,2,11,2023-03-18,Asia
2115,Product A,4,16,2023-09-14,Asia
2116,Product B,2,35,2023-05-11,Asia
2117,Product A,1,99,2023-03-08,Europe
2118,Product D,3,97,2023-08-16,North America
2119,Product A,4,85,2023-06-12,South America
2120,Product D,2,25,2023-01-15,Europe
2121,Product D,3,32,2023-08-20,Asia
2122,Product D,3,49,2023-07-14,North America
2123,Product C,1,69,2023-12-15,South America
2124,Product A,1,82,2023-01-30,South America
2125,Product B,3,41,2023-12-25,Europe
2126,Product B,3,24,2023-12-04,Europe
2127,Product A,4,22,2023-11-27,South America
2128,Product C,3,14,2023-11-12,South America
2129,Product C,4,84,2023-10-23,Asia
2130,Product D,3,83,2023-11-26,South America
2131,Product A,1,61,2023-08-08,Europe
2132,Product A,4,86,2023-05-27,North America
2133,Product B,2,50,2023-09-16,Asia
2134,Product A,1,62,2023-10-19,Asia
2135,Product C,4,59,2023-10-26,South America
2136,Product A,4,24,2023-05-23,North America
2137,Product B,2,16,2023-08-23,Asia
2138,Product D,4,49,2023-04-25,Europe
2139,Product B,3,37,2023-12-31,South America
2140,Product B,2,41,2023-03-31,Europe
2141,Product D,1,24,2023-07-27,South America
2142,Product B,1,94,2023-06-13,Asia
2143,Product B,3,79,2023-03-25,South America
2144,Product A,1,74,2023-03-18,North America
2145,Product A,4,13,2023-06-10,Europe
2146,Product D,4,20,2023-01-05,North America
2147,Product A,3,35,2023-03-19,Europe
2148,Product A,1,70,2023-04-01,Europe
2149,Product B,1,46,2023-03-28,South America
2150,Product C,3,32,2023-09-27,Asia
2151,Product A,2,94,2023-04-14,Asia
2152,Product C,1,49,2023-12-05,North America
2153,Product A,2,86,2023-06-24,South America
2154,Product A,1,32,2023-02-23,Asia
2155,Product D,1,25,2023-07-30,Europe
2156,Product D,1,70,2023-04-05,Europe
2157,Product D,1,77,2023-08-11,South America
2158,Product C,4,89,2023-01-09,North America
2159,Product B,2,40,2023-02-22,South America
2160,Product A,2,62,2023-03-18,North America
2161,Product A,1,34,2023-07-25,South America
2162,Product A,1,53,2023-11-12,Europe
2163,Product C,2,21,2023-10-29,South America
2164,Product D,4,99,2023-11-06,Asia
2165,Product B,3,18,2023-11-26,Asia
2166,Product C,3,21,2023-04-22,South America
2167,Product D,2,78,2023-12-17,North America
2168,Product C,1,63,2023-06-14,North America
2169,Product B,1,63,2023-10-06,Europe
2170,Product D,4,37,2023-01-27,Europe
2171,Product C,3,65,2023-03-11,North America
2172,Product B,4,78,2023-08-06,South America
2173,Product A,3,86,2023-12-31,Europe
2174,Product B,2,67,2023-07-08,North America
2175,Product A,3,87,2023-11-29,North America
2176,Product C,4,84,2023-11-02,South America
2177,Product D,4,51,2023-05-04,Asia
2178,Product D,4,47,2023-01-19,North America
2179,Product C,2,77,2023-09-14,Europe
2180,Product D,3,62,2023-10-23,South America
2181,Product D,3,42,2023-01-22,South America
2182,Product A,4,80,2023-02-09,South America
2183,Product C,3,65,2023-02-07,Asia
2184,Product B,1,81,2023-02-17,Asia
2185,Product A,1,60,2023-07-02,Europe
2186,Product C,1,83,2023-03-16,Europe
2187,Product A,3,52,2023-07-28,South America
2188,Product B,2,24,2023-07-02,Europe
2189,Product B,2,47,2023-04-17,North America
2190,Product C,2,24,2023-07-07,Asia
2191,Product B,2,14,2023-09-21,South America
2192,Product A,1,92,2023-03-27,South America
2193,Product B,1,63,2023-11-20,North America
2194,Product A,4,60,2023-11-27,North America
2195,Product A,3,19,2023-05-17,North America
2196,Product B,3,21,2023-12-12,North America
2197,Product C,2,13,2023-12-02,South America
2198,Product D,1,27,2023-04-05,Asia
2199,Product B,2,89,2023-11-22,Asia
2200,Product A,4,45,2023-09-02,North America
2201,Product A,3,34,2023-03-31,Europe
2202,Product B,3,96,2023-02-28,South America
2203,Product C,2,85,2023-01-28,Asia
2204,Product C,4,45,2023-03-13,North America
2205,Product A,3,76,2023-09-27,Europe
2206,Product A,4,18,2023-01-24,Europe
2207,Product C,4,70,2023-04-22,North America
2208,Product D,2,62,2023-10-27,South America
2209,Product B,1,27,2023-02-25,Asia
2210,Product A,2,52,2023-08-11,Europe
2211,Product A,1,44,2023-04-30,Asia
2212,Product C,4,72,2023-06-28,Asia
2213,Product B,1,87,2023-10-15,Europe
2214,Product C,4,13,2023-10-08,North America
2215,Product B,3,50,2023-07-08,Europe
2216,Product B,3,54,2023-03-07,Europe
2217,Product B,3,59,2023-10-25,South America
2218,Product A,2,88,2023-09-06,Asia
2219,Product D,2,37,2023-03-17,North America
2220,Product C,4,51,2023-05-17,Asia
2221,Product D,3,89,2023-06-13,Europe
2222,Product C,2,85,2023-08-21,North America
2223,Product B,3,78,2023-09-12,North America
2224,Product A,2,10,2023-10-21,North America
2225,Product D,1,48,2023-06-19,North America
2226,Product A,1,99,2023-11-13,South America
2227,Product C,3,26,2023-06-23,North America
2228,Product A,4,97,2023-12-11,Europe
2229,Product A,2,44,2023-01-18,South America
2230,Product D,2,55,2023-03-11,Europe
2231,Product B,1,51,2023-12-04,Europe
2232,Product A,1,48,2023-04-26,Asia
2233,Product B,4,99,2023-03-21,North America
2234,Product C,4,58,2023-01-15,North America
2235,Product A,4,71,2023-06-25,Europe
2236,Product D,3,47,2023-09-26,North America
2237,Product C,1,32,2023-04-29,South America
2238,Product C,3,31,2023-10-26,Asia
2239,Product D,1,13,2023-07-07,North America
2240,Product A,1,58,2023-02-26,North America
2241,Product A,2,68,2023-07-18,South America
2242,Product C,1,82,2023-01-17,Asia
2243,Product A,1,77,2023-10-15,South America
2244,Product B,3,80,2023-02-24,Europe
2245,Product D,1,96,2023-09-26,Europe
2246,Product B,3,11,2023-10-30,North America
2247,Product A,4,58,2023-03-28,Asia
2248,Product C,1,97,2023-11-14,Europe
2249,Product D,1,40,2023-01-29,South America
2250,Product A,3,49,2023-01-22,Europe
2251,Product A,4,57,2023-11-17,Europe
2252,Product C,2,60,2023-10-12,South America
2253,Product C,4,52,2023-02-17,North America
2254,Product B,3,64,2023-01-05,Asia
2255,Product D,4,97,2023-09-07,North America
2256,Product D,3,58,2023-06-12,South America
2257,Product C,3,99,2023-07-21,Europe
2258,Product B,2,89,2023-04-11,Asia
2259,Product D,1,66,2023-03-12,North America
2260,Product C,3,86,2023-06-12,South America
2261,Product A,3,24,2023-06-22,Europe
2262,Product D,2,36,2023-05-21,Europe
2263,Product B,3,77,2023-05-18,North America
2264,Product B,1,89,2023-03-07,South America
2265,Product B,2,73,2023-07-17,Europe
2266,Product A,1,39,2023-11-24,Europe
2267,Product D,1,45,2023-08-16,Asia
2268,Product D,2,76,2023-10-08,Europe
2269,Product A,3,95,2023-06-21,North America
2270,Product D,1,95,2023-11-12,South America
2271,Product A,1,58,2023-02-09,South America
2272,Product A,1,85,2023-01-07,Asia
2273,Product A,1,64,2023-06-23,South America
2274,Product B,2,94,2023-05-31,North America
2275,Product D,2,65,2023-07-30,Europe
2276,Product A,4,77,2023-10-29,Asia
2277,Product D,4,53,2023-03-27,South America
2278,Product B,1,40,2023-09-10,Asia
2279,Product A,3,67,2023-01-21,Asia
2280,Product C,1,96,2023-09-14,South America
2281,Product B,3,62,2023-02-02,Asia
2282,Product C,1,93,2023-09-17,South America
2283,Product D,4,88,2023-08-22,North America
2284,Product D,4,32,2023-01-03,South America
2285,Product B,3,37,2023-12-13,Europe
2286,Product D,1,25,2023-11-04,South America
2287,Product C,3,46,2023-08-15,Europe
2288,Product A,4,30,2023-10-11,Asia
2289,Product A,1,88,2023-03-11,South America
2290,Product A,1,26,2023-11-09,Europe
2291,Product B,3,46,2023-12-30,South America
2292,Product D,2,86,2023-09-11,South America
2293,Product C,3,28,2023-05-24,South America
2294,Product D,4,39,2023-01-24,North America
2295,Product D,4,54,2023-08-22,Europe
2296,Product D,4,27,2023-11-29,North America
2297,Product A,4,87,2023-06-24,North America
2298,Product C,4,71,2023-11-28,Europe
2299,Product C,2,45,2023-11-21,South America
2300,Product D,1,93,2023-12-23,North America
2301,Product A,3,61,2023-06-08,North America
2302,Product A,3,28,2023-12-14,North America
2303,Product C,4,53,2023-12-14,South America
2304,Product A,3,16,2023-10-13,North America
2305,Product A,4,53,2023-01-18,Asia
2306,Product A,2,77,2023-02-13,Europe
2307,Product B,2,43,2023-06-04,Asia
2308,Product D,1,75,2023-12-21,South America
2309,Product C,2,78,2023-08-19,North America
2310,Product C,2,64,2023-11-12,Europe
2311,Product B,1,19,2023-08-13,North America
2312,Product D,3,51,2023-08-05,South America
2313,Product C,4,50,2023-02-25,Europe
2314,Product A,4,86,2023-01-31,Asia
2315,Product C,3,78,2023-12-23,Europe
2316,Product A,1,19,2023-02-28,North America
2317,Product B,3,19,2023-12-19,Europe
2318,Product A,2,69,2023-08-23,South America
2319,Product C,1,60,2023-04-17,South America
2320,Product C,1,30,2023-07-10,Europe
2321,Product C,1,17,2023-01-18,South America
2322,Product B,4,74,2023-08-14,South America
2323,Product B,3,87,2023-06-16,South America
2324,Product D,1,94,2023-03-12,Asia
2325,Product C,1,39,2023-12-28,North America
2326,Product A,1,94,2023-02-23,South America
2327,Product B,3,58,2023-09-02,Europe
2328,Product C,4,18,2023-12-16,South America
2329,Product C,2,26,2023-03-17,Asia
2330,Product B,4,78,2023-02-04,Europe
2331,Product D,1,67,2023-09-24,North America
2332,Product B,4,66,2023-11-13,Europe
2333,Product B,4,71,2023-10-27,Europe
2334,Product A,2,61,2023-05-01,Europe
2335,Product A,3,70,2023-11-20,Europe
2336,Product D,3,49,2023-01-25,South America
2337,Product C,4,47,2023-06-09,North America
2338,Product B,4,52,2023-03-25,South America
2339,Product D,3,72,2023-04-24,Asia
2340,Product A,3,28,2023-08-11,Asia
2341,Product B,2,59,2023-06-15,Europe
2342,Product C,1,42,2023-07-10,South America
2343,Product A,4,22,2023-06-24,South America
2344,Product A,3,87,2023-01-01,North America
2345,Product A,4,71,2023-08-17,North America
2346,Product D,4,52,2023-03-27,North America
2347,Product C,3,58,2023-03-03,South America
2348,Product B,2,45,2023-11-16,North America
2349,Product D,4,19,2023-07-25,North America
2350,Product D,2,15,2023-04-15,North America
2351,Product D,3,66,2023-11-14,Europe
2352,Product A,1,10,2023-10-18,Asia
2353,Product C,1,80,2023-09-07,Asia
2354,Product D,4,67,2023-01-13,South America
2355,Product B,3,30,2023-06-12,South America
2356,Product C,2,89,2023-02-12,Europe
2357,Product B,4,65,2023-04-21,Asia
2358,Product C,3,96,2023-07-24,North America
2359,Product B,3,29,2023-09-13,North America
2360,Product A,2,63,2023-11-03,South America
2361,Product D,4,34,2023-05-24,Asia
2362,Product B,3,37,2023-05-26,South America
2363,Product C,3,14,2023-10-28,South America
2364,Product D,3,30,2023-06-13,North America
2365,Product D,2,27,2023-06-18,North America
2366,Product C,4,56,2023-10-25,Asia
2367,Product B,4,79,2023-08-21,South America
2368,Product A,4,66,2023-09-28,Europe
2369,Product A,4,28,2023-03-01,Asia
2370,Product B,1,74,2023-10-23,South America
2371,Product D,1,12,2023-08-23,Asia
2372,Product D,4,51,2023-06-14,Asia
2373,Product D,2,30,2023-07-13,Asia
2374,Product D,1,49,2023-08-22,Europe
2375,Product B,3,76,2023-07-02,Europe
2376,Product D,1,34,2023-11-29,North America
2377,Product C,3,64,2023-08-20,North America
2378,Product D,4,93,2023-12-27,South America
2379,Product A,1,61,2023-04-17,Asia
2380,Product D,2,53,2023-08-11,South America
2381,Product B,1,94,2023-03-21,North America
2382,Product A,1,65,2023-08-22,Europe
2383,Product B,1,64,2023-07-03,North America
2384,Product B,4,96,2023-07-04,South America
2385,Product A,2,79,2023-05-14,North America
2386,Product B,1,86,2023-08-08,South America
2387,Product B,2,96,2023-10-15,South America
2388,Product D,4,82,2023-12-30,South America
2389,Product C,3,90,2023-07-21,South America
2390,Product B,1,75,2023-05-26,North America
2391,Product B,2,28,2023-11-20,South America
2392,Product B,2,92,2023-05-07,South America
2393,Product D,4,16,2023-05-15,Asia
2394,Product C,1,72,2023-04-24,South America
2395,Product A,3,51,2023-09-21,North America
2396,Product D,2,51,2023-03-05,South America
2397,Product D,1,68,2023-05-15,Europe
2398,Product C,3,29,2023-02-10,Europe
2399,Product C,2,82,2023-10-23,South America
2400,Product D,2,26,2023-01-03,Europe
2401,Product A,3,36,2023-07-13,Europe
2402,Product D,3,56,2023-04-20,North America
2403,Product C,4,11,2023-08-09,Asia
2404,Product A,1,72,2023-01-04,Europe
2405,Product C,1,71,2023-09-01,Europe
2406,Product A,4,28,2023-06-15,Asia
2407,Product B,2,26,2023-01-26,Asia
2408,Product C,3,78,2023-01-17,Europe
2409,Product C,3,48,2023-08-04,South America
2410,Product D,3,91,2023-04-02,Europe
2411,Product C,2,80,2023-01-31,South America
2412,Product C,3,90,2023-07-24,South America
2413,Product B,3,48,2023-07-26,South America
2414,Product C,4,45,2023-04-17,Asia
2415,Product B,2,49,2023-05-26,Europe
2416,Product B,1,54,2023-04-11,Europe
2417,Product B,4,13,2023-11-14,North America
2418,Product B,4,34,2023-08-29,Asia
2419,Product A,1,78,2023-09-04,North America
2420,Product D,4,39,2023-06-12,North America
2421,Product A,2,85,2023-06-22,South America
2422,Product C,3,77,2023-02-04,Asia
2423,Product A,2,97,2023-10-11,North America
2424,Product A,1,38,2023-12-25,Europe
2425,Product C,1,82,2023-12-24,North America
2426,Product C,4,77,2023-01-21,Asia
2427,Product C,2,60,2023-11-04,Europe
2428,Product A,2,33,2023-06-12,Europe
2429,Product A,1,23,2023-04-07,Europe
2430,Product C,2,78,2023-11-03,South America
2431,Product D,1,27,2023-12-05,Europe
2432,Product D,2,51,2023-02-24,South America
2433,Product B,2,66,2023-11-29,South America
2434,Product C,2,92,2023-05-07,North America
2435,Product B,1,21,2023-07-12,North America
2436,Product D,4,91,2023-08-31,Europe
2437,Product B,2,26,2023-12-15,Asia
2438,Product C,1,39,2023-03-29,Europe
2439,Product C,1,97,2023-12-02,North America
2440,Product C,2,84,2023-08-03,Europe
2441,Product A,2,32,2023-04-02,North America
2442,Product B,4,90,2023-10-30,Europe
2443,Product D,1,10,2023-08-23,Asia
2444,Product D,1,88,2023-07-03,Europe
2445,Product D,3,41,2023-02-07,Asia
2446,Product A,1,18,2023-05-19,Asia
2447,Product A,4,24,2023-07-14,Europe
2448,Product C,3,37,2023-01-15,Asia
2449,Product D,3,33,2023-09-14,Asia
2450,Product A,3,69,2023-05-15,North America
2451,Product C,2,44,2023-01-01,North America
2452,Product D,2,95,2023-02-18,Asia
2453,Product B,1,36,2023-04-06,South America
2454,Product C,3,92,2023-07-20,Europe
2455,Product A,4,85,2023-01-26,Asia
2456,Product A,2,29,2023-12-09,Europe
2457,Product C,4,74,2023-08-23,North America
2458,Product C,4,94,2023-12-15,Europe
2459,Product A,2,58,2023-09-01,Asia
2460,Product B,2,10,2023-12-24,Asia
2461,Product D,2,19,2023-11-23,Asia
2462,Product B,2,56,2023-12-17,Asia
2463,Product C,3,68,2023-02-20,South America
2464,Product B,3,71,2023-03-22,South America
2465,Product A,3,95,2023-02-05,South America
2466,Product C,3,27,2023-03-08,Asia
2467,Product D,1,55,2023-05-09,South America
2468,Product A,3,41,2023-06-04,Europe
2469,Product A,2,36,2023-09-02,Asia
2470,Product D,4,27,2023-04-21,North America
2471,Product D,3,48,2023-06-17,Asia
2472,Product B,1,58,2023-05-22,Europe
2473,Product C,2,91,2023-12-22,South America
2474,Product D,4,53,2023-07-16,Asia
2475,Product D,4,81,2023-04-19,South America
2476,Product C,3,63,2023-03-20,Asia
2477,Product D,4,43,2023-06-10,Europe
2478,Product D,3,80,2023-01-19,Asia
2479,Product B,3,45,2023-05-07,South America
2480,Product A,2,27,2023-07-24,South America
2481,Product A,2,47,2023-01-29,Europe
2482,Product A,1,68,2023-07-26,Asia
2483,Product A,2,18,2023-10-07,North America
2484,Product D,2,82,2023-05-31,Asia
2485,Product C,3,81,2023-08-28,Europe
2486,Product C,2,60,2023-09-23,North America
2487,Product B,3,44,2023-07-01,Europe
2488,Product B,3,91,2023-04-15,Asia
2489,Product D,2,14,2023-08-24,North America
2490,Product C,1,23,2023-06-22,Europe
2491,Product C,1,39,2023-06-07,South America
2492,Product A,4,13,2023-06-21,North America
2493,Product D,4,48,2023-11-07,North America
2494,Product D,2,93,2023-06-06,Europe
2495,Product A,1,73,2023-09-15,South America
2496,Product D,3,34,2023-06-13,North America
2497,Product D,4,37,2023-05-27,Europe
2498,Product B,3,85,2023-06-03,North America
2499,Product C,4,75,2023-02-07,North America
2500,Product D,2,87,2023-05-11,North America
2501,Product B,1,31,2023-12-24,South America
2502,Product C,4,40,2023-09-12,Asia
2503,Product A,1,32,2023-07-27,Asia
2504,Product B,3,57,2023-04-05,South America
2505,Product B,2,29,2023-12-14,South America
2506,Product C,1,47,2023-11-23,Europe
2507,Product A,2,64,2023-06-20,North America
2508,Product B,1,77,2023-09-07,South America
2509,Product D,3,88,2023-07-09,Europe
2510,Product D,3,97,2023-07-18,Asia
2511,Product D,2,98,2023-08-09,Asia
2512,Product A,3,10,2023-01-24,Asia
2513,Product B,4,16,2023-09-01,Asia
2514,Product D,1,66,2023-11-20,Europe
2515,Product A,3,21,2023-05-08,North America
2516,Product D,4,14,2023-04-03,Europe
2517,Product C,2,59,2023-10-27,North America
2518,Product B,4,51,2023-05-13,Asia
2519,Product B,2,21,2023-02-24,South America
2520,Product A,2,27,2023-06-07,South America
2521,Product A,1,75,2023-01-29,South America
2522,Product B,1,83,2023-07-30,North America
2523,Product D,4,88,2023-06-03,Asia
2524,Product D,1,26,2023-10-20,Europe
2525,Product C,1,77,2023-08-10,South America
2526,Product D,1,80,2023-04-25,North America
2527,Product A,4,71,2023-06-07,South America
2528,Product A,3,50,2023-09-16,Europe
2529,Product D,1,43,2023-09-08,Asia
2530,Product A,1,79,2023-05-02,Europe
2531,Product B,4,54,2023-10-26,Asia
2532,Product B,3,67,2023-09-20,Asia
2533,Product D,1,60,2023-02-18,Asia
2534,Product B,2,43,2023-11-25,South America
2535,Product B,4,53,2023-10-24,Europe
2536,Product C,1,24,2023-12-28,South America
2537,Product C,1,87,2023-03-18,Europe
2538,Product B,2,79,2023-05-07,North America
2539,Product D,2,59,2023-07-16,North America
2540,Product C,4,41,2023-08-09,Europe
2541,Product A,4,76,2023-04-01,Europe
2542,Product A,2,12,2023-01-08,Europe
2543,Product A,4,95,2023-02-01,Europe
2544,Product D,2,95,2023-11-16,Asia
2545,Product B,1,83,2023-09-26,South America
2546,Product A,2,60,2023-07-10,Asia
2547,Product D,2,76,2023-12-15,South America
2548,Product C,3,85,2023-06-12,South America
2549,Product B,2,57,2023-03-02,South America
2550,Product C,2,26,2023-09-21,Asia
2551,Product D,3,16,2023-10-12,Europe
2552,Product A,4,22,2023-04-05,Asia
2553,Product A,3,75,2023-02-10,Asia
2554,Product D,1,13,2023-05-29,South America
2555,Product A,3,19,2023-07-23,North America
2556,Product B,1,97,2023-09-24,North America
2557,Product D,4,26,2023-01-02,Asia
2558,Product C,3,61,2023-06-27,South America
2559,Product D,3,15,2023-07-13,Asia
2560,Product B,4,92,2023-12-02,Asia
2561,Product B,1,78,2023-07-15,Europe
2562,Product D,3,83,2023-12-09,South America
2563,Product D,1,18,2023-09-06,North America
2564,Product A,3,86,2023-07-31,North America
2565,Product B,2,92,2023-06-02,North America
2566,Product D,3,30,2023-06-07,Asia
2567,Product D,4,33,2023-12-28,South America
2568,Product B,4,13,2023-05-19,Europe
2569,Product D,1,33,2023-08-09,North America
2570,Product A,3,68,2023-09-30,South America
2571,Product B,1,12,2023-06-03,North America
2572,Product A,1,77,2023-09-06,Europe
2573,Product A,2,49,2023-10-06,South America
2574,Product A,2,57,2023-10-31,Asia
2575,Product A,4,63,2023-10-03,Asia
2576,Product B,1,44,2023-01-02,North America
2577,Product A,4,65,2023-03-29,North America
2578,Product A,3,98,2023-10-14,South America
2579,Product D,1,49,2023-05-10,Europe
2580,Product B,1,86,2023-03-19,North America
2581,Product B,3,77,2023-09-17,South America
2582,Product C,3,55,2023-08-29,Europe
2583,Product B,4,87,2023-05-21,North America
2584,Product B,4,22,2023-08-16,North America
2585,Product C,3,36,2023-06-12,South America
2586,Product B,4,15,2023-08-24,North America
2587,Product B,3,26,2023-05-08,Asia
2588,Product B,1,45,2023-07-19,Europe
2589,Product B,1,90,2023-01-31,Europe
2590,Product C,2,11,2023-05-18,Asia
2591,Product B,1,86,2023-01-21,South America
2592,Product B,3,61,2023-08-22,Asia
2593,Product C,4,75,2023-07-21,Asia
2594,Product D,2,61,2023-10-06,Europe
2595,Product A,4,52,2023-05-11,South America
2596,Product D,3,99,2023-05-28,North America
2597,Product C,1,31,2023-01-29,Asia
2598,Product A,2,64,2023-12-27,Asia
2599,Product C,3,76,2023-11-04,South America
2600,Product C,2,69,2023-06-11,Asia
2601,Product B,2,67,2023-12-23,South America
2602,Product A,1,21,2023-12-06,North America
2603,Product B,3,97,2023-03-02,South America
2604,Product A,4,78,2023-05-05,North America
2605,Product C,2,93,2023-03-12,South America
2606,Product C,2,48,2023-11-22,Asia
2607,Product D,4,22,2023-12-30,North America
2608,Product A,3,50,2023-08-31,Asia
2609,Product B,2,66,2023-09-06,North America
2610,Product D,2,62,2023-08-09,South America
2611,Product D,2,21,2023-01-21,South America
2612,Product D,3,22,2023-03-23,South America
2613,Product B,3,83,2023-12-10,Europe
2614,Product D,4,66,2023-01-10,Europe
2615,Product B,3,49,2023-01-12,North America
2616,Product D,3,89,2023-09-20,Europe
2617,Product B,1,54,2023-05-25,South America
2618,Product C,4,44,2023-07-11,Europe
2619,Product C,2,12,2023-09-07,Europe
2620,Product C,3,14,2023-04-24,Asia
2621,Product C,2,99,2023-01-26,North America
2622,Product C,2,20,2023-09-28,North America
2623,Product D,1,80,2023-02-02,North America
2624,Product D,3,65,2023-03-03,Europe
2625,Product D,4,19,2023-08-17,South America
2626,Product B,3,43,2023-10-30,Asia
2627,Product B,2,76,2023-04-05,North America
2628,Product B,4,81,2023-02-04,Europe
2629,Product B,3,40,2023-07-12,South America
2630,Product C,2,84,2023-03-17,Asia
2631,Product C,2,80,2023-09-06,Asia
2632,Product C,1,75,2023-03-24,North America
2633,Product A,1,79,2023-01-25,North America
2634,Product D,1,50,2023-02-26,South America
2635,Product B,2,72,2023-02-01,Europe
2636,Product B,3,41,2023-11-15,South America
2637,Product C,1,29,2023-01-12,North America
2638,Product B,3,66,2023-11-15,South America
2639,Product B,1,59,2023-11-29,Europe
2640,Product D,4,89,2023-04-02,Asia
2641,Product C,4,34,2023-01-01,Asia
2642,Product D,1,21,2023-11-22,Asia
2643,Product A,2,80,2023-05-16,Asia
2644,Product A,1,48,2023-07-15,North America
2645,Product A,1,26,2023-05-13,North America
